slug,title,source_filename,size_bytes,paper_url,manifest_status
uncertainty-aware-action-decoupling-transformer-for-action-anticipation__用于动作预期的不确定性动作解耦变压器,Uncertainty-aware Action Decoupling Transformer for Action Anticipation,Uncertainty-aware Action Decoupling Transformer for Action Anticipation.pdf,1085667,https://openaccess.thecvf.com/content/CVPR2024/papers/Guo_Uncertainty-aware_Action_Decoupling_Transformer_for_Action_Anticipation_CVPR_2024_paper.pdf,skipped_exists
ungeneralizable-examples__不可概括的例子,Ungeneralizable Examples,Ungeneralizable Examples.pdf,2530394,https://openaccess.thecvf.com/content/CVPR2024/papers/Ye_Ungeneralizable_Examples_CVPR_2024_paper.pdf,skipped_exists
unified-entropy-optimization-for-open-set-test-time-adaptation__开放集测试时间适应的统一熵优化,Unified Entropy Optimization for Open-Set Test-Time Adaptation,Unified Entropy Optimization for Open-Set Test-Time Adaptation.pdf,6431897,https://openaccess.thecvf.com/content/CVPR2024/papers/Gao_Unified_Entropy_Optimization_for_Open-Set_Test-Time_Adaptation_CVPR_2024_paper.pdf,skipped_exists
unigarmentmanip-a-unified-framework-for-category-level-garment-manipulation-via__UniGarmentManip通过密集视觉对应进,UniGarmentManip: A Unified Framework for Category-Level Garment Manipulation via Dense Visual Correspondence,UniGarmentManip A Unified Framework for Category-Level Garment Manipulation via Dense Visual Correspondence.pdf,8721754,https://openaccess.thecvf.com/content/CVPR2024/papers/Wu_UniGarmentManip_A_Unified_Framework_for_Category-Level_Garment_Manipulation_via_Dense_CVPR_2024_paper.pdf,skipped_exists
unihuman-a-unified-model-for-editing-human-images-in-the-wild__UniHuman在野外编辑人类图像的统一模型,UniHuman: A Unified Model For Editing Human Images in the Wild,UniHuman A Unified Model For Editing Human Images in the Wild.pdf,7069144,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_UniHuman_A_Unified_Model_For_Editing_Human_Images_in_the_CVPR_2024_paper.pdf,downloaded
unimode-unified-monocular-3d-object-detection__UniMODE统一单目3D物体检测,UniMODE: Unified Monocular 3D Object Detection,UniMODE Unified Monocular 3D Object Detection.pdf,3047116,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_UniMODE_Unified_Monocular_3D_Object_Detection_CVPR_2024_paper.pdf,skipped_exists
unionformer-unified-learning-transformer-with-multi-view-representation-for-imag__UnionFormer具有多视图表示的统一学习变,UnionFormer: Unified-Learning Transformer with Multi-View Representation for Image Manipulation Detection and Localization,UnionFormer Unified-Learning Transformer with Multi-View Representation for Image Manipulation Detection and Localization.pdf,1389779,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_UnionFormer_Unified-Learning_Transformer_with_Multi-View_Representation_for_Image_Manipulation_Detection_CVPR_2024_paper.pdf,downloaded
unleashing-the-potential-of-sam-for-medical-adaptation-via-hierarchical-decoding__通过分层解码释放SAM在医学适应方面的潜力,Unleashing the Potential of SAM for Medical Adaptation via Hierarchical Decoding,Unleashing the Potential of SAM for Medical Adaptation via Hierarchical Decoding.pdf,1473826,https://openaccess.thecvf.com/content/CVPR2024/papers/Cheng_Unleashing_the_Potential_of_SAM_for_Medical_Adaptation_via_Hierarchical_CVPR_2024_paper.pdf,skipped_exists
unmixing-diffusion-for-self-supervised-hyperspectral-image-denoising__自监督高光谱图像去噪的解混扩散,Unmixing Diffusion for Self-Supervised Hyperspectral Image Denoising,Unmixing Diffusion for Self-Supervised Hyperspectral Image Denoising.pdf,5195163,https://openaccess.thecvf.com/content/CVPR2024/papers/Zeng_Unmixing_Diffusion_for_Self-Supervised_Hyperspectral_Image_Denoising_CVPR_2024_paper.pdf,skipped_exists
unraveling-instance-associations-a-closer-look-for-audio-visual-segmentation__解开实例关联仔细观察视听分割,Unraveling Instance Associations: A Closer Look for Audio-Visual Segmentation,Unraveling Instance Associations A Closer Look for Audio-Visual Segmentation.pdf,6018885,https://openaccess.thecvf.com/content/CVPR2024/papers/Chen_Unraveling_Instance_Associations_A_Closer_Look_for_Audio-Visual_Segmentation_CVPR_2024_paper.pdf,skipped_exists
unscene3d-unsupervised-3d-instance-segmentation-for-indoor-scenes__UnScene3D室内场景的无监督3D实例分割,UnScene3D: Unsupervised 3D Instance Segmentation for Indoor Scenes,UnScene3D Unsupervised 3D Instance Segmentation for Indoor Scenes.pdf,4347220,https://openaccess.thecvf.com/content/CVPR2024/papers/Rozenberszki_UnScene3D_Unsupervised_3D_Instance_Segmentation_for_Indoor_Scenes_CVPR_2024_paper.pdf,skipped_exists
unsigned-orthogonal-distance-fields-an-accurate-neural-implicit-representation-f__无符号正交距离场各种3D形状的准确神经隐式表示,Unsigned Orthogonal Distance Fields: An Accurate Neural Implicit Representation for Diverse 3D Shapes,Unsigned Orthogonal Distance Fields An Accurate Neural Implicit Representation for Diverse 3D Shapes.pdf,2726969,https://openaccess.thecvf.com/content/CVPR2024/papers/Lu_Unsigned_Orthogonal_Distance_Fields_An_Accurate_Neural_Implicit_Representation_for_CVPR_2024_paper.pdf,downloaded
unsupervised-blind-image-deblurring-based-on-self-enhancement__基于自我增强的无监督盲图像去模糊,Unsupervised Blind Image Deblurring Based on Self-Enhancement,Unsupervised Blind Image Deblurring Based on Self-Enhancement.pdf,5582422,https://openaccess.thecvf.com/content/CVPR2024/papers/Chen_Unsupervised_Blind_Image_Deblurring_Based_on_Self-Enhancement_CVPR_2024_paper.pdf,skipped_exists
unsupervised-learning-of-category-level-3d-pose-from-object-centric-videos__从以对象为中心的视频中进行类别级3D姿势的无监督,Unsupervised Learning of Category-Level 3D Pose from Object-Centric Videos,Unsupervised Learning of Category-Level 3D Pose from Object-Centric Videos.pdf,10013452,https://openaccess.thecvf.com/content/CVPR2024/papers/Sommer_Unsupervised_Learning_of_Category-Level_3D_Pose_from_Object-Centric_Videos_CVPR_2024_paper.pdf,skipped_exists
unsupervised-occupancy-learning-from-sparse-point-cloud__从稀疏点云进行无监督占用学习,Unsupervised Occupancy Learning from Sparse Point Cloud,Unsupervised Occupancy Learning from Sparse Point Cloud.pdf,5600826,https://openaccess.thecvf.com/content/CVPR2024/papers/Ouasfi_Unsupervised_Occupancy_Learning_from_Sparse_Point_Cloud_CVPR_2024_paper.pdf,skipped_exists
unveiling-parts-beyond-objects-towards-finer-granularity-referring-expression-se__揭示对象之外的部分迈向更细粒度的引用表达分割,Unveiling Parts Beyond Objects: Towards Finer-Granularity Referring Expression Segmentation,Unveiling Parts Beyond Objects Towards Finer-Granularity Referring Expression Segmentation.pdf,2324625,https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_Unveiling_Parts_Beyond_Objects_Towards_Finer-Granularity_Referring_Expression_Segmentation_CVPR_2024_paper.pdf,skipped_exists
unveiling-the-power-of-audio-visual-early-fusion-transformers-with-dense-interac__通过蒙版建模展现密集交互的视听早期融合变压器的威,Unveiling the Power of Audio-Visual Early Fusion Transformers with Dense Interactions through Masked Modeling,Unveiling the Power of Audio-Visual Early Fusion Transformers with Dense Interactions through Masked Modeling.pdf,759456,https://openaccess.thecvf.com/content/CVPR2024/papers/Mo_Unveiling_the_Power_of_Audio-Visual_Early_Fusion_Transformers_with_Dense_CVPR_2024_paper.pdf,skipped_exists
use-universal-segment-embeddings-for-open-vocabulary-image-segmentation__用途用于开放词汇图像分割的通用分段嵌入,USE: Universal Segment Embeddings for Open-Vocabulary Image Segmentation,USE Universal Segment Embeddings for Open-Vocabulary Image Segmentation.pdf,6906271,https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_USE_Universal_Segment_Embeddings_for_Open-Vocabulary_Image_Segmentation_CVPR_2024_paper.pdf,downloaded
utility-fairness-trade-offs-and-how-to-find-them__效用与公平的权衡以及如何找到它们,Utility-Fairness Trade-Offs and How to Find Them,Utility-Fairness Trade-Offs and How to Find Them.pdf,2230106,https://openaccess.thecvf.com/content/CVPR2024/papers/Dehdashtian_Utility-Fairness_Trade-Offs_and_How_to_Find_Them_CVPR_2024_paper.pdf,skipped_exists
uv-idm-identity-conditioned-latent-diffusion-model-for-face-uv-texture-generatio__UV-IDM用于面部UV纹理生成的身份条件潜在扩,UV-IDM: Identity-Conditioned Latent Diffusion Model for Face UV-Texture Generation,UV-IDM Identity-Conditioned Latent Diffusion Model for Face UV-Texture Generation.pdf,1998796,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_UV-IDM_Identity-Conditioned_Latent_Diffusion_Model_for_Face_UV-Texture_Generation_CVPR_2024_paper.pdf,skipped_exists
vcoder-versatile-vision-encoders-for-multimodal-large-language-models__VCoder用于多模态大语言模型的多功能视觉编码,VCoder: Versatile Vision Encoders for Multimodal Large Language Models,VCoder Versatile Vision Encoders for Multimodal Large Language Models.pdf,4161271,https://openaccess.thecvf.com/content/CVPR2024/papers/Jain_VCoder_Versatile_Vision_Encoders_for_Multimodal_Large_Language_Models_CVPR_2024_paper.pdf,skipped_exists
videogrounding-dino-towards-open-vocabulary-spatio-temporal-video-grounding__VideoGrounding-DINO迈向开放词,VideoGrounding-DINO: Towards Open-Vocabulary Spatio-Temporal Video Grounding,VideoGrounding-DINO Towards Open-Vocabulary Spatio-Temporal Video Grounding.pdf,4189325,https://openaccess.thecvf.com/content/CVPR2024/papers/Wasim_VideoGrounding-DINO_Towards_Open-Vocabulary_Spatio-Temporal_Video_Grounding_CVPR_2024_paper.pdf,skipped_exists
videollm-online-online-video-large-language-model-for-streaming-video__VideoLLM-online用于流媒体视频的在,VideoLLM-online: Online Video Large Language Model for Streaming Video,VideoLLM-online Online Video Large Language Model for Streaming Video.pdf,2276441,https://openaccess.thecvf.com/content/CVPR2024/papers/Chen_VideoLLM-online_Online_Video_Large_Language_Model_for_Streaming_Video_CVPR_2024_paper.pdf,skipped_exists
videomac-video-masked-autoencoders-meet-convnets__VideoMAC视频屏蔽自动编码器遇见卷积网络,VideoMAC: Video Masked Autoencoders Meet ConvNets,VideoMAC Video Masked Autoencoders Meet ConvNets.pdf,3092451,https://openaccess.thecvf.com/content/CVPR2024/papers/Pei_VideoMAC_Video_Masked_Autoencoders_Meet_ConvNets_CVPR_2024_paper.pdf,downloaded
video-p2p-video-editing-with-cross-attention-control__Video-P2P具有交叉注意力控制的视频编辑,Video-P2P: Video Editing with Cross-attention Control,Video-P2P Video Editing with Cross-attention Control.pdf,9821699,https://openaccess.thecvf.com/content/CVPR2024/papers/Liu_Video-P2P_Video_Editing_with_Cross-attention_Control_CVPR_2024_paper.pdf,skipped_exists
view-from-above-orthogonal-view-aware-cross-view-localization__从上方查看正交视图感知的跨视图本地化,View From Above: Orthogonal-View aware Cross-view Localization,View From Above Orthogonal-View aware Cross-view Localization.pdf,1090095,https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_View_From_Above_Orthogonal-View_aware_Cross-view_Localization_CVPR_2024_paper.pdf,skipped_exists
viewdiff-3d-consistent-image-generation-with-text-to-image-models__ViewDiff使用文本到图像模型生成3D一致图,ViewDiff: 3D-Consistent Image Generation with Text-to-Image Models,ViewDiff 3D-Consistent Image Generation with Text-to-Image Models.pdf,9181994,https://openaccess.thecvf.com/content/CVPR2024/papers/Hollein_ViewDiff_3D-Consistent_Image_Generation_with_Text-to-Image_Models_CVPR_2024_paper.pdf,skipped_exists
viewfusion-towards-multi-view-consistency-via-interpolated-denoising__ViewFusion通过插值去噪实现多视图一致性,ViewFusion: Towards Multi-View Consistency via Interpolated Denoising,ViewFusion Towards Multi-View Consistency via Interpolated Denoising.pdf,8221784,https://openaccess.thecvf.com/content/CVPR2024/papers/Yang_ViewFusion_Towards_Multi-View_Consistency_via_Interpolated_Denoising_CVPR_2024_paper.pdf,skipped_exists
vinecs-video-based-neural-character-skinning__VINECS基于视频的神经角色蒙皮,VINECS: Video-based Neural Character Skinning,VINECS Video-based Neural Character Skinning.pdf,2125530,https://openaccess.thecvf.com/content/CVPR2024/papers/Liao_VINECS_Video-based_Neural_Character_Skinning_CVPR_2024_paper.pdf,skipped_exists
virtual-immunohistochemistry-staining-for-histological-images-assisted-by-weakly__弱监督学习辅助的组织学图像虚拟免疫组织化学染色,Virtual Immunohistochemistry Staining for Histological Images Assisted by Weakly-supervised Learning,Virtual Immunohistochemistry Staining for Histological Images Assisted by Weakly-supervised Learning.pdf,6915633,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_Virtual_Immunohistochemistry_Staining_for_Histological_Images_Assisted_by_Weakly-supervised_Learning_CVPR_2024_paper.pdf,skipped_exists
vision-and-language-navigation-via-causal-learning__通过因果学习进行视觉和语言导航,Vision-and-Language Navigation via Causal Learning,Vision-and-Language Navigation via Causal Learning.pdf,2777092,https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_Vision-and-Language_Navigation_via_Causal_Learning_CVPR_2024_paper.pdf,skipped_exists
visual-anagrams-generating-multi-view-optical-illusions-with-diffusion-models__视觉字谜使用扩散模型生成多视图光学错觉,Visual Anagrams: Generating Multi-View Optical Illusions with Diffusion Models,Visual Anagrams Generating Multi-View Optical Illusions with Diffusion Models.pdf,6827660,https://openaccess.thecvf.com/content/CVPR2024/papers/Geng_Visual_Anagrams_Generating_Multi-View_Optical_Illusions_with_Diffusion_Models_CVPR_2024_paper.pdf,skipped_exists
visual-fact-checker-enabling-high-fidelity-detailed-caption-generation__视觉事实检查器实现高保真详细字幕生成,Visual Fact Checker: Enabling High-Fidelity Detailed Caption Generation,Visual Fact Checker Enabling High-Fidelity Detailed Caption Generation.pdf,4392620,https://openaccess.thecvf.com/content/CVPR2024/papers/Ge_Visual_Fact_Checker_Enabling_High-Fidelity_Detailed_Caption_Generation_CVPR_2024_paper.pdf,downloaded
vitamin-designing-scalable-vision-models-in-the-vision-language-era__ViTamin在视觉语言时代设计可扩展的视觉模型,ViTamin: Designing Scalable Vision Models in the Vision-Language Era,ViTamin Designing Scalable Vision Models in the Vision-Language Era.pdf,2716542,https://openaccess.thecvf.com/content/CVPR2024/papers/Chen_ViTamin_Designing_Scalable_Vision_Models_in_the_Vision-Language_Era_CVPR_2024_paper.pdf,skipped_exists
vlogger-make-your-dream-a-vlog__视频博主让你的梦想成为视频博客,Vlogger: Make Your Dream A Vlog,Vlogger Make Your Dream A Vlog.pdf,3790477,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhuang_Vlogger_Make_Your_Dream_A_Vlog_CVPR_2024_paper.pdf,skipped_exists
vlp-vision-language-planning-for-autonomous-driving__VLP自动驾驶视觉语言规划,VLP: Vision Language Planning for Autonomous Driving,VLP Vision Language Planning for Autonomous Driving.pdf,1015217,https://openaccess.thecvf.com/content/CVPR2024/papers/Pan_VLP_Vision_Language_Planning_for_Autonomous_Driving_CVPR_2024_paper.pdf,skipped_exists
vmc-video-motion-customization-using-temporal-attention-adaption-for-text-to-vid__VMC使用时间注意力适应文本到视频扩散模型的视频,VMC: Video Motion Customization using Temporal Attention Adaption for Text-to-Video Diffusion Models,VMC Video Motion Customization using Temporal Attention Adaption for Text-to-Video Diffusion Models.pdf,5301986,https://openaccess.thecvf.com/content/CVPR2024/papers/Jeong_VMC_Video_Motion_Customization_using_Temporal_Attention_Adaption_for_Text-to-Video_CVPR_2024_paper.pdf,downloaded
